Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Relative Humidity daily mean [2 m above gnd];Mean Sea Level Pressure daily mean [MSL];Total Precipitation daily sum [sfc];Snowfall amount raw daily sum [sfc];Total Cloud Cover daily mean [sfc];High Cloud Cover daily mean [high cld lay];Medium Cloud Cover daily mean [mid cld lay];Low Cloud Cover daily mean [low cld lay];Sunshine Duration daily sum [sfc];Shortwave Radiation daily sum [sfc];Wind Speed daily mean [10 m above gnd];Wind Direction daily mean [10 m above gnd];Wind Gust daily mean [sfc];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Relative Humidity daily max [2 m above gnd];Relative Humidity daily min [2 m above gnd];Mean Sea Level Pressure daily max [MSL];Mean Sea Level Pressure daily min [MSL];Total Cloud Cover daily max [sfc];Total Cloud Cover daily min [sfc];High Cloud Cover daily max [high cld lay];High Cloud Cover daily min [high cld lay];Medium Cloud Cover daily max [mid cld lay];Medium Cloud Cover daily min [mid cld lay];Low Cloud Cover daily max [low cld lay];Low Cloud Cover daily min [low cld lay];Wind Speed daily max [10 m above gnd];Wind Speed daily min [10 m above gnd];Wind Gust daily max [sfc];Wind Gust daily min [sfc]
2015;06;22;00;00;18.68;64.33;1013.27;0.10;0.00;97.33;74.04;91.17;45.33;0.00;4526.54;3.30;244.99;6.78;23.67;13.31;84.00;41.00;1017.60;1007.80;100.00;59.00;100.00;0.00;100.00;0.00;100.00;0.00;6.66;0.14;9.30;4.90
2015;06;23;00;00;14.93;67.12;1014.44;0.00;0.00;39.21;13.04;16.88;39.21;752.47;6855.67;4.54;295.91;6.77;18.11;11.44;92.00;49.00;1019.60;1007.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.89;1.17;11.40;3.20
2015;06;24;00;00;16.34;64.38;1020.73;0.00;0.00;1.48;0.75;0.00;1.25;942.92;8306.37;1.79;166.51;2.56;22.38;8.98;89.00;46.00;1021.70;1019.80;10.00;0.00;16.00;0.00;0.00;0.00;10.00;0.00;2.60;0.76;3.60;1.30
2015;06;25;00;00;19.58;59.08;1021.92;0.00;0.00;21.23;31.46;17.62;1.67;697.26;7974.40;1.61;213.84;1.94;24.52;13.40;79.00;41.00;1023.00;1021.00;100.00;0.00;100.00;0.00;100.00;0.00;10.00;0.00;2.86;0.81;3.40;0.50
2015;06;26;00;00;21.58;53.54;1020.67;0.00;0.00;37.65;32.62;34.54;0.00;467.48;7560.55;1.27;200.26;1.87;26.66;15.37;70.00;35.00;1022.30;1018.50;100.00;0.30;100.00;0.00;100.00;0.00;0.00;0.00;2.24;0.70;2.90;0.80
2015;06;27;00;00;21.70;59.12;1017.97;0.90;0.00;49.67;2.33;28.33;25.83;524.17;5614.12;3.31;220.19;4.81;27.49;18.20;69.00;43.00;1020.80;1015.20;100.00;0.00;29.00;0.00;100.00;0.00;100.00;0.00;7.25;0.41;8.90;1.10
2015;06;28;00;00;20.26;61.75;1020.93;0.00;0.00;4.68;11.38;0.00;1.67;920.63;8305.48;1.48;248.82;2.02;26.01;14.50;80.00;42.00;1022.40;1019.10;30.00;0.00;100.00;0.00;0.00;0.00;10.00;0.00;3.18;0.14;4.80;0.70
2015;06;29;00;00;23.04;56.92;1020.42;0.00;0.00;13.72;30.67;6.83;0.42;795.25;8024.24;1.25;217.36;1.94;28.57;16.75;75.00;39.00;1021.50;1019.30;100.00;2.70;100.00;9.00;100.00;0.00;10.00;0.00;2.44;0.00;3.30;0.70
2015;06;30;00;00;24.32;63.50;1019.06;0.00;0.00;1.35;4.50;0.00;0.00;959.51;8139.05;1.21;182.49;1.65;30.17;17.65;89.00;44.00;1020.70;1016.70;8.70;0.00;29.00;0.00;0.00;0.00;0.00;0.00;2.43;0.00;3.10;0.50
2015;07;01;00;00;26.29;56.88;1017.76;0.00;0.00;0.00;0.00;0.00;0.00;958.77;8120.36;2.51;105.25;3.27;32.85;18.80;80.00;32.00;1018.80;1016.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.67;1.61;5.60;1.20
2015;07;02;00;00;28.06;56.25;1019.28;0.00;0.00;0.00;0.00;0.00;0.00;957.94;8073.19;2.59;117.49;2.55;35.06;20.78;78.00;34.00;1020.90;1018.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.51;1.42;5.10;0.60
2015;07;03;00;00;29.58;50.79;1021.63;0.00;0.00;6.30;11.29;4.17;0.00;880.57;7979.74;2.69;122.08;3.59;35.13;24.29;72.00;32.00;1023.20;1019.90;100.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;4.11;1.33;6.60;1.70
2015;07;04;00;00;29.45;50.58;1020.30;0.00;0.00;3.77;6.83;2.04;0.00;932.84;7985.08;1.61;154.91;2.50;35.10;23.94;73.00;29.00;1021.90;1017.70;32.00;0.00;43.00;0.00;32.00;0.00;0.00;0.00;3.54;0.61;6.60;0.40
2015;07;05;00;00;29.96;47.83;1015.65;0.00;0.00;1.08;2.21;0.42;0.00;947.79;7978.85;2.90;159.04;4.44;36.70;23.58;80.00;30.00;1018.90;1012.20;10.00;0.00;24.00;0.00;10.00;0.00;0.00;0.00;4.92;0.78;8.70;0.80
2015;07;06;00;00;25.07;63.00;1019.62;0.00;0.00;47.58;7.33;2.50;47.17;617.23;7150.26;3.23;326.87;4.35;29.18;20.58;84.00;44.00;1022.10;1016.70;100.00;0.00;37.00;0.00;20.00;0.00;100.00;0.00;5.22;0.95;6.70;1.90
2015;07;07;00;00;27.90;60.88;1012.44;2.10;0.00;11.45;12.08;9.96;8.79;818.45;7317.58;2.38;221.75;5.33;35.12;19.33;90.00;37.00;1017.70;1008.40;100.00;0.00;100.00;0.00;66.00;0.00;100.00;0.00;4.90;0.30;9.80;1.00
2015;07;08;00;00;21.24;54.38;1015.00;0.40;0.00;27.25;0.83;2.92;27.00;653.92;7111.99;5.84;274.78;9.12;25.49;17.68;67.00;44.00;1017.30;1011.60;100.00;0.00;20.00;0.00;10.00;0.00;100.00;0.00;7.96;3.13;12.40;7.00
2015;07;09;00;00;18.68;58.17;1019.70;0.00;0.00;7.92;0.00;0.00;7.92;812.36;7839.12;3.83;244.75;5.78;22.38;14.52;75.00;44.00;1022.20;1017.80;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.82;1.49;8.00;4.70
2015;07;10;00;00;18.82;59.21;1020.93;0.00;0.00;0.00;0.00;0.00;0.00;888.52;8203.13;2.17;91.15;3.24;25.99;10.37;80.00;39.00;1023.70;1017.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.49;1.00;5.70;1.30
2015;07;11;00;00;22.63;58.04;1016.99;0.00;0.00;2.55;0.17;0.00;2.50;852.37;7856.03;4.05;200.38;5.77;29.90;14.16;84.00;35.00;1018.60;1014.70;10.00;0.00;2.00;0.00;0.00;0.00;10.00;0.00;7.73;0.54;9.70;3.20
2015;07;12;00;00;22.40;57.83;1019.21;0.00;0.00;65.26;44.25;41.54;24.75;331.15;6968.70;3.10;287.07;4.72;27.00;17.11;77.00;43.00;1020.20;1018.00;100.00;2.70;100.00;0.00;100.00;0.00;100.00;0.00;5.73;0.78;7.70;1.70
2015;07;13;00;00;22.13;58.17;1019.20;0.00;0.00;62.09;46.50;31.04;59.12;389.76;6170.37;2.16;222.84;3.12;25.98;18.47;69.00;46.00;1020.00;1018.10;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.94;0.14;5.80;0.30
2015;07;14;00;00;23.13;60.00;1018.58;0.00;0.00;5.38;0.00;0.00;5.38;821.82;7670.02;3.21;251.34;4.38;27.91;18.00;74.00;41.00;1019.90;1017.70;19.00;0.00;0.00;0.00;0.00;0.00;19.00;0.00;5.86;0.85;6.90;1.70
2015;07;15;00;00;24.02;57.17;1019.08;0.00;0.00;21.42;0.00;0.00;21.42;865.76;7941.47;1.43;274.14;2.19;29.57;17.96;76.00;37.00;1021.10;1016.60;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;3.01;0.22;3.80;1.10
2015;07;16;00;00;26.17;55.00;1016.48;0.00;0.00;0.16;0.54;0.00;0.00;876.00;7846.24;1.81;117.22;2.89;32.20;19.71;73.00;36.00;1018.20;1014.10;3.00;0.00;10.00;0.00;0.00;0.00;0.00;0.00;3.03;0.71;4.80;0.50
2015;07;17;00;00;27.63;48.46;1016.03;0.00;0.00;10.79;16.29;8.25;0.00;722.24;7606.83;2.15;185.69;3.18;33.65;21.19;74.00;26.00;1017.20;1014.90;100.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;4.24;0.20;4.30;1.10
2015;07;18;00;00;25.68;54.83;1016.66;3.20;0.00;31.64;19.33;30.62;9.58;432.67;5496.64;3.22;167.92;4.58;28.23;22.50;77.00;45.00;1018.80;1015.00;100.00;0.00;100.00;0.00;100.00;0.00;75.00;0.00;5.22;0.80;7.30;2.30
2015;07;19;00;00;24.75;64.67;1013.22;2.10;0.00;45.09;23.38;41.12;15.00;493.94;5719.14;3.94;210.42;6.25;31.03;19.26;88.00;41.00;1016.10;1011.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.92;0.20;10.70;2.40
2015;07;20;00;00;24.20;60.00;1014.61;0.00;0.00;1.67;0.00;0.00;1.67;845.05;7581.02;2.44;255.61;4.30;29.99;17.22;82.00;42.00;1015.60;1013.60;10.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;3.54;1.00;5.80;2.80
2015;07;21;00;00;26.36;56.88;1015.52;0.00;0.00;0.42;0.00;0.00;0.42;868.46;7693.16;1.20;215.18;1.96;32.12;19.48;75.00;41.00;1017.30;1013.70;10.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;2.15;0.14;3.60;0.40
2015;07;22;00;00;27.15;60.58;1014.14;5.70;0.00;45.65;32.00;40.75;33.42;429.46;5206.50;1.76;187.65;2.23;33.62;21.98;84.00;33.00;1017.20;1012.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.86;0.10;7.00;0.20
2015;07;23;00;00;21.31;75.21;1016.10;2.80;0.00;87.50;22.04;29.17;72.42;180.00;4459.79;3.15;250.03;3.72;23.77;18.66;91.00;60.00;1018.20;1013.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.67;0.71;6.80;1.80
2015;07;24;00;00;24.15;63.54;1010.29;0.90;0.00;48.50;12.21;6.04;47.04;599.29;7146.70;1.50;174.72;2.99;30.06;17.63;88.00;41.00;1014.50;1005.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.40;0.20;7.30;0.50
2015;07;25;00;00;20.34;60.42;1011.71;5.60;0.00;24.86;13.67;12.92;19.83;745.04;7187.64;5.96;252.79;9.15;22.47;16.38;84.00;43.00;1018.20;1006.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;10.70;1.25;13.30;3.20
2015;07;26;00;00;16.60;62.12;1014.71;1.70;0.00;52.75;33.96;50.00;38.38;279.33;4364.56;2.35;142.48;3.79;20.65;12.42;84.00;42.00;1018.90;1010.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.93;0.54;7.10;1.80
2015;07;27;00;00;19.21;61.50;1008.95;0.20;0.00;40.95;10.50;5.42;38.62;640.17;7566.78;6.06;237.69;9.49;23.27;15.26;85.00;43.00;1010.00;1007.00;100.00;0.00;37.00;0.00;100.00;0.00;100.00;0.00;8.62;1.25;11.60;5.70
2015;07;28;00;00;18.88;54.58;1011.52;0.00;0.00;47.66;43.46;44.04;11.17;427.61;6521.03;5.55;259.46;8.47;22.76;15.13;74.00;35.00;1013.00;1010.00;100.00;1.20;100.00;0.00;100.00;0.00;100.00;0.00;8.21;1.72;10.60;4.00
2015;07;29;00;00;17.02;68.29;1011.77;1.80;0.00;72.33;9.88;44.42;71.92;226.85;3004.64;2.82;238.99;5.18;19.03;15.12;84.00;55.00;1014.80;1009.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.90;0.22;7.20;2.40
2015;07;30;00;00;16.38;61.29;1016.02;0.00;0.00;8.18;6.42;0.00;7.58;811.46;6868.13;2.34;247.36;3.95;20.75;11.61;80.00;42.00;1017.80;1014.90;24.00;0.00;33.00;0.00;0.00;0.00;24.00;0.00;4.42;0.58;7.00;0.80
2015;07;31;00;00;17.70;57.67;1015.56;0.00;0.00;37.09;28.54;36.25;0.00;530.33;7144.03;2.47;128.16;3.78;24.52;9.86;81.00;34.00;1018.90;1011.50;100.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;5.12;0.32;7.30;0.60
2015;08;01;00;00;19.53;67.00;1014.76;0.20;0.00;82.92;44.25;76.42;68.62;158.30;4032.59;1.61;220.99;3.03;24.41;14.70;85.00;46.00;1017.60;1012.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.98;0.64;6.50;1.00
2015;08;02;00;00;21.73;66.96;1017.82;0.00;0.00;44.25;2.96;0.17;44.17;627.13;7044.35;2.58;147.26;3.79;27.26;17.13;88.00;44.00;1019.50;1015.90;100.00;0.00;38.00;0.00;4.00;0.00;100.00;0.00;5.03;1.10;6.80;1.40
2015;08;03;00;00;23.92;59.42;1016.37;0.00;0.00;1.44;4.79;0.00;0.00;886.27;7384.33;1.95;166.42;3.01;31.17;16.07;82.00;35.00;1017.70;1014.70;11.10;0.00;37.00;0.00;0.00;0.00;0.00;0.00;3.09;0.30;6.10;0.50
2015;08;04;00;00;21.91;70.29;1015.97;1.90;0.00;42.36;31.75;35.25;15.75;351.49;4648.47;2.75;221.93;4.58;25.76;17.50;85.00;49.00;1018.60;1013.90;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.45;0.22;8.00;1.70
2015;08;05;00;00;23.40;66.79;1016.49;0.00;0.00;34.34;5.62;2.33;33.38;587.62;6252.25;2.96;106.47;3.41;30.18;16.05;90.00;40.00;1018.70;1013.70;100.00;0.00;38.00;0.00;56.00;0.00;100.00;0.00;4.35;0.89;5.90;0.50
2015;08;06;00;00;27.24;54.50;1015.10;0.00;0.00;3.94;8.79;1.67;1.67;907.77;7102.20;2.20;142.13;2.53;34.30;18.93;82.00;27.00;1016.20;1014.30;10.00;0.00;24.00;0.00;10.00;0.00;10.00;0.00;3.32;0.45;4.90;0.60
2015;08;07;00;00;28.60;54.00;1014.60;0.00;0.00;0.41;1.38;0.00;0.00;939.00;7169.84;1.81;114.28;2.81;35.77;21.42;81.00;28.00;1016.30;1013.00;6.30;0.00;21.00;0.00;0.00;0.00;0.00;0.00;2.94;0.32;5.20;0.80
2015;08;08;00;00;27.78;47.67;1016.04;0.70;0.00;19.47;22.83;17.71;13.54;782.96;6925.98;3.52;215.29;4.72;32.51;23.36;78.00;39.00;1018.50;1014.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;8.00;0.81;7.00;2.40
2015;08;09;00;00;21.62;85.67;1016.99;4.20;0.00;94.42;78.75;71.83;72.12;0.00;2309.55;3.70;276.50;4.63;26.57;19.49;96.00;59.00;1018.10;1015.30;100.00;3.00;100.00;0.00;100.00;0.00;100.00;0.00;6.40;1.26;6.20;3.20
2015;08;10;00;00;21.79;78.71;1015.52;3.40;0.00;41.19;15.17;35.46;27.42;409.86;4166.09;2.07;273.72;2.54;25.29;18.46;92.00;63.00;1017.40;1014.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.05;0.20;3.50;1.30
2015;08;11;00;00;23.30;70.67;1015.74;0.00;0.00;25.93;0.29;0.00;25.92;581.82;6407.11;1.70;206.56;2.44;28.65;18.01;94.00;50.00;1016.80;1014.60;100.00;0.00;4.00;0.00;0.00;0.00;100.00;0.00;4.40;0.82;4.80;0.80
2015;08;12;00;00;25.48;64.38;1017.55;0.00;0.00;1.61;1.21;0.00;1.25;911.53;6813.84;1.82;104.88;2.47;30.93;19.82;87.00;42.00;1018.60;1016.70;10.00;0.00;17.00;0.00;0.00;0.00;10.00;0.00;3.40;0.81;3.70;1.20
2015;08;13;00;00;25.00;63.50;1014.13;3.90;0.00;48.38;49.54;47.04;19.04;359.17;5462.82;2.29;161.04;3.94;32.14;19.25;79.00;40.00;1017.60;1010.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;8.32;0.41;13.60;1.40
2015;08;14;00;00;21.40;73.92;1011.06;1.20;0.00;69.58;29.46;59.96;38.21;302.35;4189.23;2.03;198.16;3.02;26.06;18.01;91.00;52.00;1014.50;1009.00;100.00;1.00;100.00;0.00;100.00;0.00;100.00;0.00;4.62;0.14;5.60;0.60
2015;08;15;00;00;17.55;78.75;1011.58;0.90;0.00;89.18;69.04;88.79;85.08;0.00;2790.15;3.06;200.25;4.38;19.43;16.04;87.00;67.00;1014.00;1010.40;100.00;0.30;100.00;0.00;100.00;0.00;100.00;0.00;5.63;0.30;6.90;1.90
2015;08;16;00;00;15.99;83.54;1013.77;1.40;0.00;88.67;58.33;58.33;88.67;160.21;2633.51;2.53;295.04;3.32;18.65;14.10;94.00;71.00;1015.30;1013.10;100.00;10.00;100.00;0.00;100.00;0.00;100.00;10.00;3.69;0.54;4.70;1.10
2015;08;17;00;00;17.75;69.21;1013.38;0.00;0.00;66.00;7.04;19.21;51.29;347.97;4966.20;2.70;301.71;3.34;21.33;13.16;92.00;50.00;1014.50;1011.80;100.00;0.00;46.00;0.00;100.00;0.00;100.00;0.00;4.46;0.57;5.60;1.00
2015;08;18;00;00;17.69;57.50;1014.78;0.00;0.00;6.36;3.79;3.50;4.33;855.20;6696.36;1.84;263.83;2.92;22.65;11.50;73.00;41.00;1017.10;1013.20;42.00;0.00;29.00;0.00;42.00;0.00;42.00;0.00;3.16;0.22;6.20;1.10
2015;08;19;00;00;17.02;67.29;1019.18;0.00;0.00;39.76;16.42;16.04;28.54;612.42;5953.21;1.61;191.73;2.33;21.50;12.59;82.00;51.00;1021.60;1017.40;100.00;0.00;67.00;0.00;100.00;0.00;100.00;0.00;3.07;0.30;3.70;0.50
2015;08;20;00;00;18.05;65.12;1022.58;0.00;0.00;9.30;10.04;7.67;1.25;766.92;6576.21;1.75;110.61;2.67;23.45;12.92;85.00;42.00;1023.80;1021.60;39.00;0.00;40.00;0.00;39.00;0.00;10.00;0.00;3.50;0.92;4.40;1.40
2015;08;21;00;00;19.05;64.33;1022.74;0.00;0.00;0.42;0.00;0.00;0.42;836.52;6609.14;2.85;104.87;3.91;24.80;13.31;85.00;44.00;1024.30;1020.70;10.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;4.30;1.66;5.60;2.40
2015;08;22;00;00;19.76;60.83;1017.67;0.00;0.00;0.24;0.79;0.00;0.00;836.06;6590.45;3.21;110.24;4.45;26.28;12.85;81.00;38.00;1021.30;1013.40;4.50;0.00;15.00;0.00;0.00;0.00;0.00;0.00;4.37;2.15;6.00;3.00
2015;08;23;00;00;18.47;74.71;1010.02;11.80;0.00;56.43;45.79;54.17;53.38;180.03;2217.88;3.16;177.36;4.05;25.41;14.24;92.00;49.00;1013.80;1007.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.88;0.89;8.90;1.30
2015;08;24;00;00;17.57;79.67;1008.00;7.30;0.00;84.33;24.96;80.12;75.12;40.85;2079.93;4.13;162.80;7.53;21.37;15.71;94.00;55.00;1012.70;1005.70;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.94;1.00;11.30;3.20
2015;08;25;00;00;17.20;56.08;1018.27;0.00;0.00;0.29;0.96;0.00;0.00;767.95;6485.43;3.29;248.72;5.88;22.21;11.10;76.00;40.00;1019.80;1013.60;2.40;0.00;8.00;0.00;0.00;0.00;0.00;0.00;5.10;0.60;9.80;1.10
2015;08;26;00;00;20.14;55.71;1017.34;0.00;0.00;1.16;3.88;0.00;0.00;756.46;6429.36;3.40;122.25;3.61;27.59;12.64;81.00;37.00;1020.20;1013.90;3.60;0.00;12.00;0.00;0.00;0.00;0.00;0.00;4.66;1.98;7.00;1.20
2015;08;27;00;00;23.35;52.04;1013.85;0.00;0.00;12.90;43.00;0.00;0.00;619.97;5926.51;2.72;142.41;5.32;30.36;15.92;73.00;32.00;1016.40;1011.40;30.00;2.10;100.00;7.00;0.00;0.00;0.00;0.00;5.46;0.50;9.30;2.00
2015;08;28;00;00;25.92;46.00;1016.31;0.00;0.00;18.29;5.58;16.67;0.83;718.32;6106.29;1.88;189.06;5.00;30.93;21.08;65.00;35.00;1019.50;1012.90;100.00;0.00;16.00;0.00;100.00;0.00;10.00;0.00;4.24;0.10;9.80;2.40
2015;08;29;00;00;25.67;66.79;1019.79;0.00;0.00;3.52;10.75;0.29;0.00;722.62;6053.78;1.24;162.62;2.26;31.69;18.16;97.00;44.00;1022.10;1017.50;16.50;0.00;55.00;0.00;5.00;0.00;0.00;0.00;2.30;0.28;4.00;0.50
2015;08;30;00;00;27.22;52.50;1018.18;0.00;0.00;8.25;0.00;8.25;0.83;745.67;6078.70;1.47;220.01;2.19;32.33;22.16;80.00;29.00;1019.60;1016.60;96.00;0.00;0.00;0.00;96.00;0.00;10.00;0.00;3.08;0.22;4.00;0.90
2015;08;31;00;00;26.23;46.17;1015.03;0.00;0.00;8.53;9.00;7.08;2.92;690.44;5876.67;1.97;157.76;3.68;32.35;20.81;65.00;30.00;1017.40;1011.80;100.00;0.00;100.00;0.00;100.00;0.00;10.00;0.00;4.34;0.00;9.50;0.60
2015;09;01;00;00;20.83;65.42;1013.30;5.40;0.00;68.07;64.08;50.54;43.54;118.66;2826.64;4.57;225.70;7.60;25.76;15.60;87.00;45.00;1017.50;1010.60;100.00;6.00;100.00;0.00;100.00;0.00;100.00;0.00;12.60;0.30;15.40;3.50
2015;09;02;00;00;17.15;71.92;1016.13;0.00;0.00;65.59;7.25;6.92;64.54;254.57;4472.25;2.01;227.31;2.38;21.67;13.44;91.00;51.00;1018.30;1014.10;100.00;0.00;100.00;0.00;69.00;0.00;100.00;0.00;4.52;0.63;5.00;0.70
2015;09;03;00;00;16.79;66.17;1015.02;0.40;0.00;61.08;6.04;23.62;47.21;268.24;4058.40;1.79;238.30;3.48;19.65;12.56;82.00;48.00;1016.40;1013.70;100.00;10.00;91.00;0.00;100.00;0.00;100.00;0.00;2.82;0.14;5.00;1.20
2015;09;04;00;00;16.41;56.25;1016.26;0.00;0.00;65.88;0.00;0.00;65.88;435.96;5114.83;2.19;227.67;3.98;21.00;13.03;70.00;36.00;1017.50;1014.90;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;4.54;0.00;6.90;1.30
2015;09;05;00;00;14.68;60.67;1018.01;0.00;0.00;57.25;2.00;1.92;57.25;384.62;4897.67;2.81;305.35;4.80;18.23;11.44;77.00;43.00;1020.20;1016.50;100.00;0.00;24.00;0.00;26.00;0.00;100.00;0.00;5.08;0.50;6.00;2.80
2015;09;06;00;00;13.33;62.88;1023.54;3.90;0.00;87.96;0.00;0.00;87.96;60.00;4113.58;3.30;299.18;4.50;16.58;9.82;90.00;45.00;1026.20;1020.50;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;4.60;1.75;6.70;2.60
2015;09;07;00;00;13.63;61.33;1026.04;0.00;0.00;31.17;0.00;0.00;31.17;723.36;5841.96;2.33;168.25;3.56;18.64;8.41;77.00;45.00;1027.50;1024.60;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.30;0.22;6.50;0.50
2015;09;08;00;00;14.97;65.71;1022.92;0.00;0.00;3.83;0.00;0.00;3.83;726.48;5532.24;1.96;96.43;3.74;22.01;8.88;86.00;41.00;1026.00;1019.50;10.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;3.52;0.22;6.00;2.20
2015;09;09;00;00;14.73;62.17;1019.63;0.00;0.00;1.25;0.00;0.00;1.25;761.36;5665.74;2.77;111.91;5.16;21.94;7.85;79.00;40.00;1021.80;1017.50;10.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;5.53;0.10;9.50;1.90
2015;09;10;00;00;14.37;62.00;1017.92;0.00;0.00;17.75;0.00;17.75;0.00;538.08;5675.53;2.53;110.43;3.38;20.92;7.77;80.00;41.00;1019.90;1015.80;69.00;0.00;0.00;0.00;69.00;0.00;0.00;0.00;5.20;0.30;7.30;0.60
2015;09;11;00;00;16.13;60.08;1016.25;0.10;0.00;27.67;2.58;16.00;18.25;577.12;5443.24;2.09;161.40;4.08;23.42;8.97;78.00;38.00;1017.70;1015.00;100.00;0.00;27.00;0.00;84.00;0.00;100.00;0.00;3.54;0.14;6.30;1.80
2015;09;12;00;00;19.75;61.79;1015.20;2.10;0.00;76.47;16.75;31.71;70.96;240.45;4484.71;3.12;170.85;6.11;27.49;13.92;92.00;32.00;1017.00;1012.80;100.00;1.50;100.00;0.00;100.00;0.00;100.00;0.00;5.33;0.60;10.30;1.90
2015;09;13;00;00;19.85;73.25;1011.09;5.30;0.00;65.11;53.12;63.21;48.62;494.20;4429.53;3.20;149.72;4.80;25.78;15.01;94.00;45.00;1016.80;1005.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.62;1.10;9.40;0.90
2015;09;14;00;00;17.16;71.62;1006.94;18.20;0.00;95.08;34.29;95.08;56.21;60.00;2687.80;3.50;196.45;7.28;21.70;12.99;94.00;45.00;1010.90;1004.30;100.00;50.00;100.00;0.00;100.00;50.00;100.00;0.00;7.56;0.28;12.40;1.70
2015;09;15;00;00;15.19;63.75;1009.68;0.00;0.00;91.96;63.58;76.83;58.75;0.00;2107.52;2.49;191.38;7.24;19.49;10.00;78.00;45.00;1012.00;1005.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.16;1.40;10.40;4.30
2015;09;16;00;00;18.83;65.29;1000.47;0.40;0.00;75.28;67.62;62.75;59.33;217.91;2056.79;4.30;138.62;8.38;26.86;14.30;74.00;43.00;1004.70;997.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.59;1.70;12.90;0.20
2015;09;17;00;00;16.03;73.96;1006.05;34.10;0.00;71.67;2.88;68.92;64.25;156.68;1123.18;3.33;180.51;7.52;20.41;12.80;97.00;43.00;1014.10;999.20;100.00;0.00;68.00;0.00;100.00;0.00;100.00;0.00;5.80;0.72;13.00;1.60
2015;09;18;00;00;14.85;67.62;1017.88;1.60;0.00;39.92;0.00;11.83;36.42;349.46;4219.49;1.76;196.70;3.50;19.71;9.91;85.00;46.00;1020.60;1014.50;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;2.57;0.20;5.20;0.70
2015;09;19;00;00;13.87;73.33;1022.70;2.90;0.00;62.75;0.00;14.67;60.00;330.25;3074.95;2.67;228.95;3.89;16.30;10.53;83.00;67.00;1025.30;1020.80;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;4.40;0.95;5.10;0.80
2015;09;20;00;00;13.65;75.62;1023.92;0.00;0.00;37.60;2.38;0.21;37.04;516.36;4590.62;1.79;185.33;2.44;18.06;10.40;91.00;54.00;1025.70;1022.00;100.00;0.00;22.00;0.00;5.00;0.00;100.00;0.00;4.40;0.10;4.30;0.50
2015;09;21;00;00;14.22;72.42;1016.76;0.00;0.00;16.39;14.17;2.58;15.92;758.77;5095.25;1.13;117.14;3.16;20.41;7.75;96.00;49.00;1021.80;1011.40;100.00;0.00;100.00;0.00;62.00;0.00;100.00;0.00;2.51;0.20;5.10;0.60
2015;09;22;00;00;15.30;68.88;1007.42;0.70;0.00;91.24;70.50;90.42;53.42;24.89;2065.69;3.11;212.32;6.75;19.45;12.08;81.00;50.00;1011.20;1004.60;100.00;8.70;100.00;0.00;100.00;0.00;100.00;0.00;7.62;0.10;10.40;3.00
